START_SHOWCONTROL
TARGET_TYPE,TARGET_TYPE_AS_TEXT,TARGET_LIST_NUMBER,TARGET_ID,PART_NUMBER,LABEL,TIME_ADDRESS,DATE,TRIGGER,ACTION
28,Event,842,39,5,Velocity 0x27,,,MIDI: 90 31 27,Macro 8042 
28,Event,842,40,5,Velocity 0x28,,,MIDI: 90 31 28,Macro 8042 
28,Event,842,41,5,Velocity 0x29,,,MIDI: 90 31 29,Macro 8042 
28,Event,842,42,5,Velocity 0x2A,,,MIDI: 90 31 2A,Macro 8042 
28,Event,842,43,5,Velocity 0x2B,,,MIDI: 90 31 2B,Macro 8042 
28,Event,842,44,5,Velocity 0x2C,,,MIDI: 90 31 2C,Macro 8042 
28,Event,842,45,5,Velocity 0x2D,,,MIDI: 90 31 2D,Macro 8042 
28,Event,842,46,5,Velocity 0x2E,,,MIDI: 90 31 2E,Macro 8042 
28,Event,842,47,5,Velocity 0x2F,,,MIDI: 90 31 2F,Macro 8042 
28,Event,842,48,5,Velocity 0x30,,,MIDI: 90 31 30,Macro 8042 
28,Event,842,49,5,Velocity 0x31,,,MIDI: 90 31 31,Macro 8042 
28,Event,842,50,5,Velocity 0x32,,,MIDI: 90 31 32,Macro 8042 
28,Event,842,51,5,Velocity 0x33,,,MIDI: 90 31 33,Macro 8042 
28,Event,842,52,5,Velocity 0x34,,,MIDI: 90 31 34,Macro 8042 
28,Event,842,53,5,Velocity 0x35,,,MIDI: 90 31 35,Macro 8042 
28,Event,842,54,5,Velocity 0x36,,,MIDI: 90 31 36,Macro 8042 
28,Event,842,55,5,Velocity 0x37,,,MIDI: 90 31 37,Macro 8042 
28,Event,842,56,5,Velocity 0x38,,,MIDI: 90 31 38,Macro 8042 
28,Event,842,57,5,Velocity 0x39,,,MIDI: 90 31 39,Macro 8042 
28,Event,842,58,5,Velocity 0x3A,,,MIDI: 90 31 3A,Macro 8042 
28,Event,842,59,5,Velocity 0x3B,,,MIDI: 90 31 3B,Macro 8042 
28,Event,842,60,5,Velocity 0x3C,,,MIDI: 90 31 3C,Macro 8042 
28,Event,842,61,5,Velocity 0x3D,,,MIDI: 90 31 3D,Macro 8042 
28,Event,842,62,5,Velocity 0x3E,,,MIDI: 90 31 3E,Macro 8042 
28,Event,842,63,5,Velocity 0x3F,,,MIDI: 90 31 3F,Macro 8042 
28,Event,842,64,5,Velocity 0x40,,,MIDI: 90 31 40,Macro 8042 
28,Event,842,65,5,Velocity 0x41,,,MIDI: 90 31 41,Macro 8042 
28,Event,842,66,5,Velocity 0x42,,,MIDI: 90 31 42,Macro 8042 
28,Event,842,67,5,Velocity 0x43,,,MIDI: 90 31 43,Macro 8042 
28,Event,842,68,5,Velocity 0x44,,,MIDI: 90 31 44,Macro 8042 
28,Event,842,69,5,Velocity 0x45,,,MIDI: 90 31 45,Macro 8042 
28,Event,842,70,5,Velocity 0x46,,,MIDI: 90 31 46,Macro 8042 
28,Event,842,71,5,Velocity 0x47,,,MIDI: 90 31 47,Macro 8042 
28,Event,842,72,5,Velocity 0x48,,,MIDI: 90 31 48,Macro 8042 
28,Event,842,73,5,Velocity 0x49,,,MIDI: 90 31 49,Macro 8042 
28,Event,842,74,5,Velocity 0x4A,,,MIDI: 90 31 4A,Macro 8042 
28,Event,842,75,5,Velocity 0x4B,,,MIDI: 90 31 4B,Macro 8042 
28,Event,842,76,5,Velocity 0x4C,,,MIDI: 90 31 4C,Macro 8042 
28,Event,842,77,5,Velocity 0x4D,,,MIDI: 90 31 4D,Macro 8042 
28,Event,842,78,5,Velocity 0x4E,,,MIDI: 90 31 4E,Macro 8042 
28,Event,842,79,5,Velocity 0x4F,,,MIDI: 90 31 4F,Macro 8042 
28,Event,842,80,5,Velocity 0x50,,,MIDI: 90 31 50,Macro 8042 
28,Event,842,81,5,Velocity 0x51,,,MIDI: 90 31 51,Macro 8042 
28,Event,842,82,5,Velocity 0x52,,,MIDI: 90 31 52,Macro 8042 
28,Event,842,83,5,Velocity 0x53,,,MIDI: 90 31 53,Macro 8042 
28,Event,842,84,5,Velocity 0x54,,,MIDI: 90 31 54,Macro 8042 
28,Event,842,85,5,Velocity 0x55,,,MIDI: 90 31 55,Macro 8042 
28,Event,842,86,5,Velocity 0x56,,,MIDI: 90 31 56,Macro 8042 
28,Event,842,87,5,Velocity 0x57,,,MIDI: 90 31 57,Macro 8042 
28,Event,842,88,5,Velocity 0x58,,,MIDI: 90 31 58,Macro 8042 
28,Event,842,89,5,Velocity 0x59,,,MIDI: 90 31 59,Macro 8042 
28,Event,842,90,5,Velocity 0x5A,,,MIDI: 90 31 5A,Macro 8042 
28,Event,842,91,5,Velocity 0x5B,,,MIDI: 90 31 5B,Macro 8042 
28,Event,842,92,5,Velocity 0x5C,,,MIDI: 90 31 5C,Macro 8042 
28,Event,842,93,5,Velocity 0x5D,,,MIDI: 90 31 5D,Macro 8042 
28,Event,842,94,5,Velocity 0x5E,,,MIDI: 90 31 5E,Macro 8042 
28,Event,842,95,5,Velocity 0x5F,,,MIDI: 90 31 5F,Macro 8042 
28,Event,842,96,5,Velocity 0x60,,,MIDI: 90 31 60,Macro 8042 
28,Event,842,97,5,Velocity 0x61,,,MIDI: 90 31 61,Macro 8042 
28,Event,842,98,5,Velocity 0x62,,,MIDI: 90 31 62,Macro 8042 
28,Event,842,99,5,Velocity 0x63,,,MIDI: 90 31 63,Macro 8042 
28,Event,842,100,5,Velocity 0x64,,,MIDI: 90 31 64,Macro 8042 
28,Event,842,101,5,Velocity 0x65,,,MIDI: 90 31 65,Macro 8042 
28,Event,842,102,5,Velocity 0x66,,,MIDI: 90 31 66,Macro 8042 
28,Event,842,103,5,Velocity 0x67,,,MIDI: 90 31 67,Macro 8042 
28,Event,842,104,5,Velocity 0x68,,,MIDI: 90 31 68,Macro 8042 
28,Event,842,105,5,Velocity 0x69,,,MIDI: 90 31 69,Macro 8042 
28,Event,842,106,5,Velocity 0x6A,,,MIDI: 90 31 6A,Macro 8042 
28,Event,842,107,5,Velocity 0x6B,,,MIDI: 90 31 6B,Macro 8042 
28,Event,842,108,5,Velocity 0x6C,,,MIDI: 90 31 6C,Macro 8042 
28,Event,842,109,5,Velocity 0x6D,,,MIDI: 90 31 6D,Macro 8042 
28,Event,842,110,5,Velocity 0x6E,,,MIDI: 90 31 6E,Macro 8042 
28,Event,842,111,5,Velocity 0x6F,,,MIDI: 90 31 6F,Macro 8042 
28,Event,842,112,5,Velocity 0x70,,,MIDI: 90 31 70,Macro 8042 
28,Event,842,113,5,Velocity 0x71,,,MIDI: 90 31 71,Macro 8042 
28,Event,842,114,5,Velocity 0x72,,,MIDI: 90 31 72,Macro 8042 
28,Event,842,115,5,Velocity 0x73,,,MIDI: 90 31 73,Macro 8042 
28,Event,842,116,5,Velocity 0x74,,,MIDI: 90 31 74,Macro 8042 
28,Event,842,117,5,Velocity 0x75,,,MIDI: 90 31 75,Macro 8042 
28,Event,842,118,5,Velocity 0x76,,,MIDI: 90 31 76,Macro 8042 
28,Event,842,119,5,Velocity 0x77,,,MIDI: 90 31 77,Macro 8042 
28,Event,842,120,5,Velocity 0x78,,,MIDI: 90 31 78,Macro 8042 
28,Event,842,121,5,Velocity 0x79,,,MIDI: 90 31 79,Macro 8042 
28,Event,842,122,5,Velocity 0x7A,,,MIDI: 90 31 7A,Macro 8042 
28,Event,842,123,5,Velocity 0x7B,,,MIDI: 90 31 7B,Macro 8042 
28,Event,842,124,5,Velocity 0x7C,,,MIDI: 90 31 7C,Macro 8042 
28,Event,842,125,5,Velocity 0x7D,,,MIDI: 90 31 7D,Macro 8042 
28,Event,842,126,5,Velocity 0x7E,,,MIDI: 90 31 7E,Macro 8042 
28,Event,842,127,5,Velocity 0x7F,,,MIDI: 90 31 7F,Macro 8042 
28,Event,842,128,5,Velocity 0x00,,,MIDI: 90 31 00,Macro 8042 
28,Event,842,129,5,Release,,,MIDI: 80 31 00, 
28,Event,843,0,5,,,,Source 1 External,Network
28,Event,843,1,5,Velocity 0x01,,,MIDI: 90 32 01,Macro 8043 
28,Event,843,2,5,Velocity 0x02,,,MIDI: 90 32 02,Macro 8043 
28,Event,843,3,5,Velocity 0x03,,,MIDI: 90 32 03,Macro 8043 
28,Event,843,4,5,Velocity 0x04,,,MIDI: 90 32 04,Macro 8043 
28,Event,843,5,5,Velocity 0x05,,,MIDI: 90 32 05,Macro 8043 
28,Event,843,6,5,Velocity 0x06,,,MIDI: 90 32 06,Macro 8043 
28,Event,843,7,5,Velocity 0x07,,,MIDI: 90 32 07,Macro 8043 
28,Event,843,8,5,Velocity 0x08,,,MIDI: 90 32 08,Macro 8043 
28,Event,843,9,5,Velocity 0x09,,,MIDI: 90 32 09,Macro 8043 
28,Event,843,10,5,Velocity 0x0A,,,MIDI: 90 32 0A,Macro 8043 
28,Event,843,11,5,Velocity 0x0B,,,MIDI: 90 32 0B,Macro 8043 
28,Event,843,12,5,Velocity 0x0C,,,MIDI: 90 32 0C,Macro 8043 
28,Event,843,13,5,Velocity 0x0D,,,MIDI: 90 32 0D,Macro 8043 
28,Event,843,14,5,Velocity 0x0E,,,MIDI: 90 32 0E,Macro 8043 
28,Event,843,15,5,Velocity 0x0F,,,MIDI: 90 32 0F,Macro 8043 
28,Event,843,16,5,Velocity 0x10,,,MIDI: 90 32 10,Macro 8043 
28,Event,843,17,5,Velocity 0x11,,,MIDI: 90 32 11,Macro 8043 
28,Event,843,18,5,Velocity 0x12,,,MIDI: 90 32 12,Macro 8043 
28,Event,843,19,5,Velocity 0x13,,,MIDI: 90 32 13,Macro 8043 
28,Event,843,20,5,Velocity 0x14,,,MIDI: 90 32 14,Macro 8043 
28,Event,843,21,5,Velocity 0x15,,,MIDI: 90 32 15,Macro 8043 
28,Event,843,22,5,Velocity 0x16,,,MIDI: 90 32 16,Macro 8043 
28,Event,843,23,5,Velocity 0x17,,,MIDI: 90 32 17,Macro 8043 
28,Event,843,24,5,Velocity 0x18,,,MIDI: 90 32 18,Macro 8043 
28,Event,843,25,5,Velocity 0x19,,,MIDI: 90 32 19,Macro 8043 
28,Event,843,26,5,Velocity 0x1A,,,MIDI: 90 32 1A,Macro 8043 
28,Event,843,27,5,Velocity 0x1B,,,MIDI: 90 32 1B,Macro 8043 
28,Event,843,28,5,Velocity 0x1C,,,MIDI: 90 32 1C,Macro 8043 
28,Event,843,29,5,Velocity 0x1D,,,MIDI: 90 32 1D,Macro 8043 
28,Event,843,30,5,Velocity 0x1E,,,MIDI: 90 32 1E,Macro 8043 
28,Event,843,31,5,Velocity 0x1F,,,MIDI: 90 32 1F,Macro 8043 
28,Event,843,32,5,Velocity 0x20,,,MIDI: 90 32 20,Macro 8043 
28,Event,843,33,5,Velocity 0x21,,,MIDI: 90 32 21,Macro 8043 
28,Event,843,34,5,Velocity 0x22,,,MIDI: 90 32 22,Macro 8043 
28,Event,843,35,5,Velocity 0x23,,,MIDI: 90 32 23,Macro 8043 
28,Event,843,36,5,Velocity 0x24,,,MIDI: 90 32 24,Macro 8043 
28,Event,843,37,5,Velocity 0x25,,,MIDI: 90 32 25,Macro 8043 
28,Event,843,38,5,Velocity 0x26,,,MIDI: 90 32 26,Macro 8043 
28,Event,843,39,5,Velocity 0x27,,,MIDI: 90 32 27,Macro 8043 
28,Event,843,40,5,Velocity 0x28,,,MIDI: 90 32 28,Macro 8043 
28,Event,843,41,5,Velocity 0x29,,,MIDI: 90 32 29,Macro 8043 
28,Event,843,42,5,Velocity 0x2A,,,MIDI: 90 32 2A,Macro 8043 
28,Event,843,43,5,Velocity 0x2B,,,MIDI: 90 32 2B,Macro 8043 
28,Event,843,44,5,Velocity 0x2C,,,MIDI: 90 32 2C,Macro 8043 
28,Event,843,45,5,Velocity 0x2D,,,MIDI: 90 32 2D,Macro 8043 
28,Event,843,46,5,Velocity 0x2E,,,MIDI: 90 32 2E,Macro 8043 
28,Event,843,47,5,Velocity 0x2F,,,MIDI: 90 32 2F,Macro 8043 
28,Event,843,48,5,Velocity 0x30,,,MIDI: 90 32 30,Macro 8043 
28,Event,843,49,5,Velocity 0x31,,,MIDI: 90 32 31,Macro 8043 
28,Event,843,50,5,Velocity 0x32,,,MIDI: 90 32 32,Macro 8043 
28,Event,843,51,5,Velocity 0x33,,,MIDI: 90 32 33,Macro 8043 
28,Event,843,52,5,Velocity 0x34,,,MIDI: 90 32 34,Macro 8043 
28,Event,843,53,5,Velocity 0x35,,,MIDI: 90 32 35,Macro 8043 
28,Event,843,54,5,Velocity 0x36,,,MIDI: 90 32 36,Macro 8043 
28,Event,843,55,5,Velocity 0x37,,,MIDI: 90 32 37,Macro 8043 
28,Event,843,56,5,Velocity 0x38,,,MIDI: 90 32 38,Macro 8043 
28,Event,843,57,5,Velocity 0x39,,,MIDI: 90 32 39,Macro 8043 
28,Event,843,58,5,Velocity 0x3A,,,MIDI: 90 32 3A,Macro 8043 
28,Event,843,59,5,Velocity 0x3B,,,MIDI: 90 32 3B,Macro 8043 
28,Event,843,60,5,Velocity 0x3C,,,MIDI: 90 32 3C,Macro 8043 
28,Event,843,61,5,Velocity 0x3D,,,MIDI: 90 32 3D,Macro 8043 
28,Event,843,62,5,Velocity 0x3E,,,MIDI: 90 32 3E,Macro 8043 
28,Event,843,63,5,Velocity 0x3F,,,MIDI: 90 32 3F,Macro 8043 
28,Event,843,64,5,Velocity 0x40,,,MIDI: 90 32 40,Macro 8043 
28,Event,843,65,5,Velocity 0x41,,,MIDI: 90 32 41,Macro 8043 
28,Event,843,66,5,Velocity 0x42,,,MIDI: 90 32 42,Macro 8043 
28,Event,843,67,5,Velocity 0x43,,,MIDI: 90 32 43,Macro 8043 
28,Event,843,68,5,Velocity 0x44,,,MIDI: 90 32 44,Macro 8043 
28,Event,843,69,5,Velocity 0x45,,,MIDI: 90 32 45,Macro 8043 
28,Event,843,70,5,Velocity 0x46,,,MIDI: 90 32 46,Macro 8043 
28,Event,843,71,5,Velocity 0x47,,,MIDI: 90 32 47,Macro 8043 
28,Event,843,72,5,Velocity 0x48,,,MIDI: 90 32 48,Macro 8043 
28,Event,843,73,5,Velocity 0x49,,,MIDI: 90 32 49,Macro 8043 
28,Event,843,74,5,Velocity 0x4A,,,MIDI: 90 32 4A,Macro 8043 
28,Event,843,75,5,Velocity 0x4B,,,MIDI: 90 32 4B,Macro 8043 
28,Event,843,76,5,Velocity 0x4C,,,MIDI: 90 32 4C,Macro 8043 
28,Event,843,77,5,Velocity 0x4D,,,MIDI: 90 32 4D,Macro 8043 
28,Event,843,78,5,Velocity 0x4E,,,MIDI: 90 32 4E,Macro 8043 
28,Event,843,79,5,Velocity 0x4F,,,MIDI: 90 32 4F,Macro 8043 
28,Event,843,80,5,Velocity 0x50,,,MIDI: 90 32 50,Macro 8043 
28,Event,843,81,5,Velocity 0x51,,,MIDI: 90 32 51,Macro 8043 
28,Event,843,82,5,Velocity 0x52,,,MIDI: 90 32 52,Macro 8043 
28,Event,843,83,5,Velocity 0x53,,,MIDI: 90 32 53,Macro 8043 
28,Event,843,84,5,Velocity 0x54,,,MIDI: 90 32 54,Macro 8043 
28,Event,843,85,5,Velocity 0x55,,,MIDI: 90 32 55,Macro 8043 
28,Event,843,86,5,Velocity 0x56,,,MIDI: 90 32 56,Macro 8043 
28,Event,843,87,5,Velocity 0x57,,,MIDI: 90 32 57,Macro 8043 
28,Event,843,88,5,Velocity 0x58,,,MIDI: 90 32 58,Macro 8043 
28,Event,843,89,5,Velocity 0x59,,,MIDI: 90 32 59,Macro 8043 
28,Event,843,90,5,Velocity 0x5A,,,MIDI: 90 32 5A,Macro 8043 
28,Event,843,91,5,Velocity 0x5B,,,MIDI: 90 32 5B,Macro 8043 
28,Event,843,92,5,Velocity 0x5C,,,MIDI: 90 32 5C,Macro 8043 
28,Event,843,93,5,Velocity 0x5D,,,MIDI: 90 32 5D,Macro 8043 
28,Event,843,94,5,Velocity 0x5E,,,MIDI: 90 32 5E,Macro 8043 
28,Event,843,95,5,Velocity 0x5F,,,MIDI: 90 32 5F,Macro 8043 
28,Event,843,96,5,Velocity 0x60,,,MIDI: 90 32 60,Macro 8043 
28,Event,843,97,5,Velocity 0x61,,,MIDI: 90 32 61,Macro 8043 
28,Event,843,98,5,Velocity 0x62,,,MIDI: 90 32 62,Macro 8043 
28,Event,843,99,5,Velocity 0x63,,,MIDI: 90 32 63,Macro 8043 
28,Event,843,100,5,Velocity 0x64,,,MIDI: 90 32 64,Macro 8043 
28,Event,843,101,5,Velocity 0x65,,,MIDI: 90 32 65,Macro 8043 
28,Event,843,102,5,Velocity 0x66,,,MIDI: 90 32 66,Macro 8043 
28,Event,843,103,5,Velocity 0x67,,,MIDI: 90 32 67,Macro 8043 
28,Event,843,104,5,Velocity 0x68,,,MIDI: 90 32 68,Macro 8043 
28,Event,843,105,5,Velocity 0x69,,,MIDI: 90 32 69,Macro 8043 
28,Event,843,106,5,Velocity 0x6A,,,MIDI: 90 32 6A,Macro 8043 
28,Event,843,107,5,Velocity 0x6B,,,MIDI: 90 32 6B,Macro 8043 
28,Event,843,108,5,Velocity 0x6C,,,MIDI: 90 32 6C,Macro 8043 
28,Event,843,109,5,Velocity 0x6D,,,MIDI: 90 32 6D,Macro 8043 
28,Event,843,110,5,Velocity 0x6E,,,MIDI: 90 32 6E,Macro 8043 
28,Event,843,111,5,Velocity 0x6F,,,MIDI: 90 32 6F,Macro 8043 
28,Event,843,112,5,Velocity 0x70,,,MIDI: 90 32 70,Macro 8043 
28,Event,843,113,5,Velocity 0x71,,,MIDI: 90 32 71,Macro 8043 
28,Event,843,114,5,Velocity 0x72,,,MIDI: 90 32 72,Macro 8043 
28,Event,843,115,5,Velocity 0x73,,,MIDI: 90 32 73,Macro 8043 
28,Event,843,116,5,Velocity 0x74,,,MIDI: 90 32 74,Macro 8043 
28,Event,843,117,5,Velocity 0x75,,,MIDI: 90 32 75,Macro 8043 
28,Event,843,118,5,Velocity 0x76,,,MIDI: 90 32 76,Macro 8043 
28,Event,843,119,5,Velocity 0x77,,,MIDI: 90 32 77,Macro 8043 
28,Event,843,120,5,Velocity 0x78,,,MIDI: 90 32 78,Macro 8043 
28,Event,843,121,5,Velocity 0x79,,,MIDI: 90 32 79,Macro 8043 
28,Event,843,122,5,Velocity 0x7A,,,MIDI: 90 32 7A,Macro 8043 
28,Event,843,123,5,Velocity 0x7B,,,MIDI: 90 32 7B,Macro 8043 
28,Event,843,124,5,Velocity 0x7C,,,MIDI: 90 32 7C,Macro 8043 
28,Event,843,125,5,Velocity 0x7D,,,MIDI: 90 32 7D,Macro 8043 
28,Event,843,126,5,Velocity 0x7E,,,MIDI: 90 32 7E,Macro 8043 
28,Event,843,127,5,Velocity 0x7F,,,MIDI: 90 32 7F,Macro 8043 
28,Event,843,128,5,Velocity 0x00,,,MIDI: 90 32 00,Macro 8043 
28,Event,843,129,5,Release,,,MIDI: 80 32 00, 
28,Event,844,0,5,,,,Source 1 External,Network
28,Event,844,1,5,Velocity 0x01,,,MIDI: 90 33 01,Macro 8044 
28,Event,844,2,5,Velocity 0x02,,,MIDI: 90 33 02,Macro 8044 
28,Event,844,3,5,Velocity 0x03,,,MIDI: 90 33 03,Macro 8044 
28,Event,844,4,5,Velocity 0x04,,,MIDI: 90 33 04,Macro 8044 
28,Event,844,5,5,Velocity 0x05,,,MIDI: 90 33 05,Macro 8044 
28,Event,844,6,5,Velocity 0x06,,,MIDI: 90 33 06,Macro 8044 
28,Event,844,7,5,Velocity 0x07,,,MIDI: 90 33 07,Macro 8044 
28,Event,844,8,5,Velocity 0x08,,,MIDI: 90 33 08,Macro 8044 
28,Event,844,9,5,Velocity 0x09,,,MIDI: 90 33 09,Macro 8044 
28,Event,844,10,5,Velocity 0x0A,,,MIDI: 90 33 0A,Macro 8044 
28,Event,844,11,5,Velocity 0x0B,,,MIDI: 90 33 0B,Macro 8044 
28,Event,844,12,5,Velocity 0x0C,,,MIDI: 90 33 0C,Macro 8044 
28,Event,844,13,5,Velocity 0x0D,,,MIDI: 90 33 0D,Macro 8044 
28,Event,844,14,5,Velocity 0x0E,,,MIDI: 90 33 0E,Macro 8044 
28,Event,844,15,5,Velocity 0x0F,,,MIDI: 90 33 0F,Macro 8044 
28,Event,844,16,5,Velocity 0x10,,,MIDI: 90 33 10,Macro 8044 
28,Event,844,17,5,Velocity 0x11,,,MIDI: 90 33 11,Macro 8044 
28,Event,844,18,5,Velocity 0x12,,,MIDI: 90 33 12,Macro 8044 
28,Event,844,19,5,Velocity 0x13,,,MIDI: 90 33 13,Macro 8044 
28,Event,844,20,5,Velocity 0x14,,,MIDI: 90 33 14,Macro 8044 
28,Event,844,21,5,Velocity 0x15,,,MIDI: 90 33 15,Macro 8044 
28,Event,844,22,5,Velocity 0x16,,,MIDI: 90 33 16,Macro 8044 
28,Event,844,23,5,Velocity 0x17,,,MIDI: 90 33 17,Macro 8044 
28,Event,844,24,5,Velocity 0x18,,,MIDI: 90 33 18,Macro 8044 
28,Event,844,25,5,Velocity 0x19,,,MIDI: 90 33 19,Macro 8044 
28,Event,844,26,5,Velocity 0x1A,,,MIDI: 90 33 1A,Macro 8044 
28,Event,844,27,5,Velocity 0x1B,,,MIDI: 90 33 1B,Macro 8044 
28,Event,844,28,5,Velocity 0x1C,,,MIDI: 90 33 1C,Macro 8044 
28,Event,844,29,5,Velocity 0x1D,,,MIDI: 90 33 1D,Macro 8044 
28,Event,844,30,5,Velocity 0x1E,,,MIDI: 90 33 1E,Macro 8044 
28,Event,844,31,5,Velocity 0x1F,,,MIDI: 90 33 1F,Macro 8044 
28,Event,844,32,5,Velocity 0x20,,,MIDI: 90 33 20,Macro 8044 
28,Event,844,33,5,Velocity 0x21,,,MIDI: 90 33 21,Macro 8044 
28,Event,844,34,5,Velocity 0x22,,,MIDI: 90 33 22,Macro 8044 
28,Event,844,35,5,Velocity 0x23,,,MIDI: 90 33 23,Macro 8044 
28,Event,844,36,5,Velocity 0x24,,,MIDI: 90 33 24,Macro 8044 
28,Event,844,37,5,Velocity 0x25,,,MIDI: 90 33 25,Macro 8044 
28,Event,844,38,5,Velocity 0x26,,,MIDI: 90 33 26,Macro 8044 
28,Event,844,39,5,Velocity 0x27,,,MIDI: 90 33 27,Macro 8044 
28,Event,844,40,5,Velocity 0x28,,,MIDI: 90 33 28,Macro 8044 
28,Event,844,41,5,Velocity 0x29,,,MIDI: 90 33 29,Macro 8044 
28,Event,844,42,5,Velocity 0x2A,,,MIDI: 90 33 2A,Macro 8044 
28,Event,844,43,5,Velocity 0x2B,,,MIDI: 90 33 2B,Macro 8044 
28,Event,844,44,5,Velocity 0x2C,,,MIDI: 90 33 2C,Macro 8044 
28,Event,844,45,5,Velocity 0x2D,,,MIDI: 90 33 2D,Macro 8044 
28,Event,844,46,5,Velocity 0x2E,,,MIDI: 90 33 2E,Macro 8044 
28,Event,844,47,5,Velocity 0x2F,,,MIDI: 90 33 2F,Macro 8044 
28,Event,844,48,5,Velocity 0x30,,,MIDI: 90 33 30,Macro 8044 
28,Event,844,49,5,Velocity 0x31,,,MIDI: 90 33 31,Macro 8044 
28,Event,844,50,5,Velocity 0x32,,,MIDI: 90 33 32,Macro 8044 
28,Event,844,51,5,Velocity 0x33,,,MIDI: 90 33 33,Macro 8044 
28,Event,844,52,5,Velocity 0x34,,,MIDI: 90 33 34,Macro 8044 
28,Event,844,53,5,Velocity 0x35,,,MIDI: 90 33 35,Macro 8044 
28,Event,844,54,5,Velocity 0x36,,,MIDI: 90 33 36,Macro 8044 
28,Event,844,55,5,Velocity 0x37,,,MIDI: 90 33 37,Macro 8044 
28,Event,844,56,5,Velocity 0x38,,,MIDI: 90 33 38,Macro 8044 
28,Event,844,57,5,Velocity 0x39,,,MIDI: 90 33 39,Macro 8044 
28,Event,844,58,5,Velocity 0x3A,,,MIDI: 90 33 3A,Macro 8044 
28,Event,844,59,5,Velocity 0x3B,,,MIDI: 90 33 3B,Macro 8044 
28,Event,844,60,5,Velocity 0x3C,,,MIDI: 90 33 3C,Macro 8044 
28,Event,844,61,5,Velocity 0x3D,,,MIDI: 90 33 3D,Macro 8044 
28,Event,844,62,5,Velocity 0x3E,,,MIDI: 90 33 3E,Macro 8044 
28,Event,844,63,5,Velocity 0x3F,,,MIDI: 90 33 3F,Macro 8044 
28,Event,844,64,5,Velocity 0x40,,,MIDI: 90 33 40,Macro 8044 
28,Event,844,65,5,Velocity 0x41,,,MIDI: 90 33 41,Macro 8044 
28,Event,844,66,5,Velocity 0x42,,,MIDI: 90 33 42,Macro 8044 
28,Event,844,67,5,Velocity 0x43,,,MIDI: 90 33 43,Macro 8044 
28,Event,844,68,5,Velocity 0x44,,,MIDI: 90 33 44,Macro 8044 
28,Event,844,69,5,Velocity 0x45,,,MIDI: 90 33 45,Macro 8044 
28,Event,844,70,5,Velocity 0x46,,,MIDI: 90 33 46,Macro 8044 
28,Event,844,71,5,Velocity 0x47,,,MIDI: 90 33 47,Macro 8044 
28,Event,844,72,5,Velocity 0x48,,,MIDI: 90 33 48,Macro 8044 
28,Event,844,73,5,Velocity 0x49,,,MIDI: 90 33 49,Macro 8044 
28,Event,844,74,5,Velocity 0x4A,,,MIDI: 90 33 4A,Macro 8044 
28,Event,844,75,5,Velocity 0x4B,,,MIDI: 90 33 4B,Macro 8044 
28,Event,844,76,5,Velocity 0x4C,,,MIDI: 90 33 4C,Macro 8044 
28,Event,844,77,5,Velocity 0x4D,,,MIDI: 90 33 4D,Macro 8044 
28,Event,844,78,5,Velocity 0x4E,,,MIDI: 90 33 4E,Macro 8044 
28,Event,844,79,5,Velocity 0x4F,,,MIDI: 90 33 4F,Macro 8044 
28,Event,844,80,5,Velocity 0x50,,,MIDI: 90 33 50,Macro 8044 
28,Event,844,81,5,Velocity 0x51,,,MIDI: 90 33 51,Macro 8044 
28,Event,844,82,5,Velocity 0x52,,,MIDI: 90 33 52,Macro 8044 
28,Event,844,83,5,Velocity 0x53,,,MIDI: 90 33 53,Macro 8044 
28,Event,844,84,5,Velocity 0x54,,,MIDI: 90 33 54,Macro 8044 
28,Event,844,85,5,Velocity 0x55,,,MIDI: 90 33 55,Macro 8044 
28,Event,844,86,5,Velocity 0x56,,,MIDI: 90 33 56,Macro 8044 
28,Event,844,87,5,Velocity 0x57,,,MIDI: 90 33 57,Macro 8044 
28,Event,844,88,5,Velocity 0x58,,,MIDI: 90 33 58,Macro 8044 
28,Event,844,89,5,Velocity 0x59,,,MIDI: 90 33 59,Macro 8044 
28,Event,844,90,5,Velocity 0x5A,,,MIDI: 90 33 5A,Macro 8044 
28,Event,844,91,5,Velocity 0x5B,,,MIDI: 90 33 5B,Macro 8044 
28,Event,844,92,5,Velocity 0x5C,,,MIDI: 90 33 5C,Macro 8044 
28,Event,844,93,5,Velocity 0x5D,,,MIDI: 90 33 5D,Macro 8044 
28,Event,844,94,5,Velocity 0x5E,,,MIDI: 90 33 5E,Macro 8044 
28,Event,844,95,5,Velocity 0x5F,,,MIDI: 90 33 5F,Macro 8044 
28,Event,844,96,5,Velocity 0x60,,,MIDI: 90 33 60,Macro 8044 
28,Event,844,97,5,Velocity 0x61,,,MIDI: 90 33 61,Macro 8044 
28,Event,844,98,5,Velocity 0x62,,,MIDI: 90 33 62,Macro 8044 
28,Event,844,99,5,Velocity 0x63,,,MIDI: 90 33 63,Macro 8044 
28,Event,844,100,5,Velocity 0x64,,,MIDI: 90 33 64,Macro 8044 
28,Event,844,101,5,Velocity 0x65,,,MIDI: 90 33 65,Macro 8044 
28,Event,844,102,5,Velocity 0x66,,,MIDI: 90 33 66,Macro 8044 
28,Event,844,103,5,Velocity 0x67,,,MIDI: 90 33 67,Macro 8044 
28,Event,844,104,5,Velocity 0x68,,,MIDI: 90 33 68,Macro 8044 
